Date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2009-01-21,1057.4785,1077.99,1010.5301,1020.4668,226.8672,8931074,0.0000,1.0
2009-01-22,1034.8247,1051.462,1009.2539,1032.8192,229.6134,9529438,0.0000,1.0
2009-01-23,1038.9726,1070.5604,1021.0138,1051.234,233.7073,11244969,0.0000,1.0
2009-01-27,1060.4414,1125.2119,1060.4414,1118.6026,248.6845,7111466,0.0000,1.0
2009-01-28,1130.4537,1166.8274,1117.6454,1160.6283,258.0275,6040737,0.0000,1.0
2009-01-29,1171.4766,1175.9891,1132.2313,1155.9791,256.9939,6623179,0.0000,1.0
2009-01-30,1139.5242,1216.8297,1132.2769,1208.078,268.5764,9067843,0.0000,1.0
2009-02-02,1217.012,1232.5095,1160.9017,1164.6393,258.9193,7113990,0.0000,1.0
2009-02-03,1166.8728,1212.4538,1159.1242,1187.43,263.986,9201798,0.0000,1.0
2009-02-04,1194.2214,1218.5162,1182.4615,1191.8512,264.9689,6337478,0.0000,1.0
2009-02-05,1196.9564,1202.4261,1159.2152,1173.0264,260.7838,6047953,0.0000,1.0
2009-02-06,1186.9284,1230.6863,1179.6355,1224.7606,272.2853,7217033,0.0000,1.0
2009-02-09,1228.8629,1275.7202,1221.57,1266.285,281.5168,6872421,0.0000,1.0
2009-02-10,1258.9465,1289.2122,1251.9725,1277.6346,284.04,9770042,0.0000,1.0
2009-02-11,1258.0349,1267.151,1241.8079,1261.7269,280.5035,5583628,0.0000,1.0
2009-02-12,1244.3606,1254.3883,1226.6751,1232.2359,273.9471,5563906,0.0000,1.0
2009-02-13,1242.2638,1280.0504,1242.2638,1268.017,281.9019,4031437,0.0000,1.0
2009-02-16,1258.0349,1271.7092,1195.4066,1202.4716,267.33,7229490,0.0000,1.0
2009-02-17,1194.2214,1197.868,1146.0425,1155.5689,256.9027,5689757,0.0000,1.0
2009-02-18,1140.436,1199.6911,1137.701,1180.3193,262.4052,7835345,0.0000,1.0
2009-02-19,1175.9891,1194.1303,1168.6049,1179.3165,262.1822,4638374,0.0000,1.0
2009-02-20,1166.8728,1170.9296,1131.5933,1142.7605,254.0552,5475566,0.0000,1.0
2009-02-24,1116.6882,1151.5576,1094.946,1142.5326,254.0046,8144326,0.0000,1.0
2009-02-25,1139.4788,1171.431,1139.4788,1154.1103,256.5784,3884169,0.0000,1.0
2009-02-26,1159.1242,1183.1454,1141.7122,1176.3994,261.5337,4468125,0.0000,1.0
2009-02-27,1175.9435,1181.4589,1137.701,1153.2441,256.3859,5619107,0.0000,1.0
2009-03-02,1138.8862,1151.1019,1105.9768,1116.8705,248.2994,6718062,0.0000,1.0
2009-03-03,1104.8827,1140.0714,1072.9761,1093.0772,243.0098,7264912,0.0000,1.0
2009-03-04,1091.9833,1107.6177,1073.9788,1102.6949,245.1479,7898517,0.0000,1.0
2009-03-05,1116.7794,1120.3804,1041.981,1047.5418,232.8865,10947029,0.0000,1.0
2009-03-06,1021.9253,1077.5341,1019.2362,1067.0961,237.2337,8322215,0.0000,1.0
2009-03-09,1056.9771,1061.125,1039.2462,1051.872,233.8492,4622706,0.0000,1.0
2009-03-12,1066.5948,1105.5665,1066.5948,1095.7209,243.5975,7530904,0.0000,1.0
2009-03-13,1116.7794,1180.456,1104.8827,1169.0152,259.8921,5795631,0.0000,1.0
2009-03-16,1178.7239,1212.3628,1160.993,1209.3544,268.8602,7233597,0.0000,1.0
2009-03-17,1207.8502,1223.1654,1178.5872,1185.4243,263.5401,7753506,0.0000,1.0
2009-03-18,1203.3833,1239.7114,1196.0448,1213.639,269.8127,6535028,0.0000,1.0
2009-03-19,1221.5245,1234.3327,1203.3833,1225.8091,272.5183,5805649,0.0000,1.0
2009-03-20,1216.9664,1229.5924,1204.2493,1220.2481,271.282,5010187,0.0000,1.0
2009-03-23,1230.6863,1321.7115,1230.6863,1312.5497,291.8022,7181962,0.0000,1.0
2009-03-24,1321.8482,1342.7698,1314.7832,1323.3524,294.2039,7975264,0.0000,1.0
2009-03-25,1312.7321,1412.0985,1308.2195,1397.8772,310.772,11970088,0.0000,1.0
2009-03-26,1412.8277,1435.8007,1387.6216,1428.0975,317.4905,9655087,0.0000,1.0
2009-03-27,1426.6389,1442.182,1399.7917,1411.1869,313.731,7774843,0.0000,1.0
2009-03-30,1396.4187,1400.2019,1362.0505,1381.7415,307.1848,9456878,0.0000,1.0
2009-03-31,1394.8232,1415.1981,1380.8299,1388.5788,308.7048,6689646,0.0000,1.0
2009-04-01,1395.0056,1448.4721,1365.1958,1439.8573,320.1049,7375475,0.0000,1.0
2009-04-02,1498.7024,1530.4268,1460.5512,1515.5674,336.9365,6950234,0.0000,1.0
2009-04-06,1558.8693,1566.1623,1504.0809,1524.4555,338.9126,5820065,0.0000,1.0
2009-04-08,1493.2326,1584.3945,1463.2403,1571.6774,349.4108,8412627,0.0000,1.0
2009-04-09,1590.3202,1609.0083,1555.2227,1579.8822,351.2348,6714088,0.0000,1.0
2009-04-13,1597.1572,1628.9273,1570.8115,1612.8826,358.5714,4902883,0.0000,1.0
2009-04-15,1578.2867,1672.8216,1549.753,1664.2068,369.9817,7304970,0.0000,1.0
2009-04-16,1677.4254,1681.0263,1567.9854,1583.0272,351.934,7867262,0.0000,1.0
2009-04-17,1595.3797,1624.5058,1552.1233,1565.7064,348.0833,6419992,0.0000,1.0
2009-04-20,1551.5764,1597.9777,1538.449,1562.2423,347.3132,5810794,0.0000,1.0
2009-04-21,1531.5207,1580.7481,1522.4044,1555.2227,345.7526,6698045,0.0000,1.0
2009-04-22,1567.0738,1578.925,1542.46,1564.4301,347.7996,5988945,0.0000,1.0
2009-04-23,1572.5436,1617.9421,1547.6108,1606.5925,357.173,5447105,0.0000,1.0
2009-04-24,1599.8922,1640.0035,1573.2272,1626.8305,361.6722,5433711,0.0000,1.0
2009-04-27,1604.4047,1645.1997,1604.4047,1627.1039,361.733,4430499,0.0000,1.0
2009-04-28,1613.5209,1633.4852,1577.1928,1583.255,351.9847,4361351,0.0000,1.0
2009-04-29,1598.0688,1653.4954,1593.5108,1643.3765,365.3507,4210255,0.0000,1.0
2009-05-04,1690.1425,1727.7011,1682.8495,1718.7217,382.1012,5560486,0.0000,1.0
2009-05-05,1713.7991,1721.1374,1675.7845,1710.8361,380.3482,4299803,0.0000,1.0
2009-05-06,1700.1248,1764.3483,1686.4959,1713.6622,380.9764,5890949,0.0000,1.0
2009-05-07,1731.1654,1752.1326,1713.8445,1744.8396,387.9077,4464596,0.0000,1.0
2009-05-08,1727.4734,1759.4255,1709.2865,1729.3422,384.4623,4318761,0.0000,1.0
2009-05-11,1741.2843,1753.0442,1686.4959,1695.0196,376.8319,3739877,0.0000,1.0
2009-05-12,1686.4505,1800.1748,1675.5566,1785.2243,396.8859,5377631,0.0000,1.0
2009-05-13,1795.8448,1800.4484,1738.5494,1766.6274,392.7515,5910396,0.0000,1.0
2009-05-14,1730.2081,1758.058,1717.4911,1739.8712,386.8032,5105065,0.0000,1.0
2009-05-15,1754.913,1786.6829,1743.0165,1776.0625,394.8491,3626544,0.0000,1.0
2009-05-18,1916.2241,2197.0029,1916.2241,2150.6926,478.1358,165948,0.0000,1.0
2009-05-19,2268.9753,2269.9325,2007.5683,2037.8342,453.0454,8920991,0.0000,1.0
2009-05-20,1991.8429,2051.1438,1947.219,1960.8479,435.93,5463625,0.0000,1.0
2009-05-21,1938.1029,1985.3705,1920.7823,1929.7161,429.0089,3974169,0.0000,1.0
2009-05-22,1909.7971,2010.0297,1909.7971,1990.1564,442.4458,4790440,0.0000,1.0
2009-05-25,1982.7267,2018.3255,1964.5399,1999.5004,444.5232,3640920,0.0000,1.0
2009-05-26,1991.8429,2014.6789,1943.755,1954.5576,434.5316,3329299,0.0000,1.0
2009-05-27,1987.5583,2006.4744,1962.8534,1993.894,443.2768,3692062,0.0000,1.0
2009-05-28,2005.5628,2046.5857,1996.4467,2023.704,449.904,4130002,0.0000,1.0
2009-05-29,2037.515,2100.3712,2016.3198,2076.2133,461.5777,6426824,0.0000,1.0
2009-06-01,2101.2828,2107.1629,2057.5252,2079.2671,462.2567,3033050,0.0000,1.0
2009-06-02,2087.6085,2104.9292,2028.3532,2077.7629,461.9223,3472872,0.0000,1.0
2009-06-03,2092.0754,2096.7247,2031.2705,2046.4033,454.9505,3406518,0.0000,1.0
2009-06-04,2023.8407,2062.0831,1969.0981,2056.34,457.1596,4660741,0.0000,1.0
2009-06-05,2069.3761,2087.6085,1992.9824,2016.3654,448.2725,3979915,0.0000,1.0
2009-06-08,2009.2092,2060.26,1684.5817,1995.4438,443.6213,4251055,0.0000,1.0
2009-06-09,1987.3303,2083.962,1973.7473,2071.1082,460.4428,4482864,0.0000,1.0
2009-06-10,2083.096,2134.4658,2078.7658,2115.1851,470.2418,3607505,0.0000,1.0
2009-06-11,2096.4513,2134.1012,2081.2272,2096.4967,466.0871,2628404,0.0000,1.0
2009-06-12,2105.8864,2162.6347,2098.5481,2148.5047,477.6493,4590729,0.0000,1.0
2009-06-15,2122.8883,2151.4218,1979.8551,1987.7406,441.9087,8597102,0.0000,1.0
2009-06-16,1954.512,1990.9769,1933.5448,1952.3242,434.0351,4966475,0.0000,1.0
2009-06-17,1950.8656,1985.2336,1856.0572,1869.5491,415.6328,6909506,0.0000,1.0
2009-06-18,1869.7771,1888.8755,1815.171,1845.9838,410.3938,6536240,0.0000,1.0
2009-06-19,1867.9083,1877.936,1801.8159,1859.3391,413.3629,5612420,0.0000,1.0
2009-06-22,1878.8476,1888.8755,1761.431,1779.8914,395.7003,6567325,0.0000,1.0
2009-06-23,1750.1271,1853.0032,1733.0798,1837.8703,408.59,7289589,0.0000,1.0
2009-06-24,1846.3485,1854.9633,1798.7163,1823.3301,405.3575,4232605,0.0000,1.0
2009-06-25,1849.4935,1849.4935,1774.285,1786.3182,397.1291,3929209,0.0000,1.0
2009-06-26,1807.1944,1855.1456,1791.8792,1849.3568,411.1436,4267102,0.0000,1.0
2009-06-29,1859.7037,1925.2492,1846.1205,1900.681,422.5539,3841293,0.0000,1.0
2009-06-30,1914.1273,1919.0501,1832.6742,1844.5253,410.0695,3555450,0.0000,1.0
2009-07-01,1832.3552,1900.7266,1813.2111,1875.5202,416.9602,4645033,0.0000,1.0
2009-07-02,1887.0523,1895.2569,1819.1366,1832.4918,407.3943,4551313,0.0000,1.0
2009-07-03,1822.3272,1855.3279,1805.2343,1846.8042,410.5762,4404397,0.0000,1.0
2009-07-06,1859.7492,1869.7315,1700.7628,1726.2426,383.7733,8147060,0.0000,1.0
2009-07-07,1741.2387,1741.2387,1665.3007,1691.3731,376.0212,6056586,0.0000,1.0
2009-07-08,1657.3241,1723.0519,1640.9151,1667.6711,370.7518,7565207,0.0000,1.0
2009-07-09,1670.0868,1708.1014,1670.0868,1688.6383,375.4132,3878831,0.0000,1.0
2009-07-10,1695.4299,1713.8445,1595.334,1621.2241,360.4258,4560621,0.0000,1.0
2009-07-13,1596.2456,1609.2363,1566.4356,1593.3739,354.2343,4439798,0.0000,1.0
2009-07-14,1622.6826,1663.6142,1610.2389,1651.1251,367.0734,3201369,0.0000,1.0
2009-07-15,1672.8216,1723.4165,1647.2964,1709.2865,380.0036,3591353,0.0000,1.0
2009-07-16,1736.6351,1792.7908,1713.8445,1763.3455,392.0219,6854314,0.0000,1.0
2009-07-17,1777.658,1790.4207,1749.4889,1762.5249,391.8395,5086393,0.0000,1.0
2009-07-20,1786.7741,1855.1456,1774.0114,1851.18,411.549,5369829,0.0000,1.0
2009-07-21,1859.7492,1864.1706,1829.7569,1839.2378,408.894,2974446,0.0000,1.0
2009-07-22,1846.0749,1874.563,1791.3323,1802.5452,400.7366,3876198,0.0000,1.0
2009-07-23,1822.3272,1870.6431,1814.1227,1858.0172,413.069,8792205,0.0000,1.0
2009-07-24,1864.3073,1882.4029,1809.7469,1835.7736,408.1239,5376201,0.0000,1.0
2009-07-27,1791.3323,1795.8902,1739.3699,1767.2198,392.8832,6922654,0.0000,1.0
2009-07-28,1768.8609,1784.9509,1723.8724,1741.421,387.1477,4894032,0.0000,1.0
2009-07-29,1732.0769,1763.9837,1707.0074,1756.0525,390.4005,5480181,0.0000,1.0
2009-07-30,1736.5895,1768.5417,1722.9608,1731.9857,385.0501,2785452,0.0000,1.0
2009-07-31,1754.913,1800.4484,1746.6628,1784.1304,396.6427,4096668,0.0000,1.0
2009-08-03,1786.7741,1853.2311,1784.9509,1836.8677,408.3671,3382637,0.0000,1.0
2009-08-04,1832.3552,1873.378,1827.9793,1860.752,413.677,3804486,0.0000,1.0
2009-08-05,1864.3073,1898.6299,1851.7726,1891.8382,420.588,4261615,0.0000,1.0
2009-08-06,1841.4713,1936.0974,1841.4713,1865.6748,414.7714,5386005,0.0000,1.0
2009-08-07,1854.8266,1881.5826,1814.1227,1819.5012,404.5063,4489172,0.0000,1.0
2009-08-10,1850.5874,1857.8804,1798.9442,1810.7953,402.5708,3947865,0.0000,1.0
2009-08-11,1814.1683,1866.3585,1800.4484,1822.7375,405.2257,3981434,0.0000,1.0
2009-08-12,1804.9609,1824.8799,1771.3221,1815.7179,403.6652,4536950,0.0000,1.0
2009-08-13,1842.3829,1855.6925,1820.8231,1844.6163,410.0898,3367789,0.0000,1.0
2009-08-14,1841.1977,1881.4002,1829.6658,1854.5074,412.2887,4852694,0.0000,1.0
2009-08-17,1822.9655,1839.6481,1751.4944,1768.177,393.096,4009858,0.0000,1.0
2009-08-18,1754.8674,1782.9452,1750.3094,1774.3761,394.4742,3310542,0.0000,1.0
2009-08-19,1763.9381,1782.216,1707.4631,1716.9897,381.7162,6133249,0.0000,1.0
2009-08-20,1732.1226,1755.6879,1722.0492,1730.2538,384.665,2476157,0.0000,1.0
2009-08-21,1722.9152,1763.6191,1700.1702,1758.1949,390.8768,3119493,0.0000,1.0
2009-08-24,1777.7034,1805.0066,1773.0998,1799.7648,400.1185,2377596,0.0000,1.0
2009-08-25,1786.5005,1850.4964,1786.5005,1844.8899,410.1506,3922781,0.0000,1.0
2009-08-26,1855.1456,1864.2617,1835.1812,1859.3391,413.3629,2635394,0.0000,1.0
2009-08-27,1845.9838,1874.7453,1841.5623,1859.9315,413.4946,2440610,0.0000,1.0
2009-08-28,1850.314,1891.6103,1846.0294,1887.3257,419.5848,3111502,0.0000,1.0
2009-08-31,1865.1733,1877.8449,1817.0854,1826.9765,406.1681,2990146,0.0000,1.0
2009-09-01,1838.7365,1861.5269,1793.1555,1806.8298,401.6892,3323492,0.0000,1.0
2009-09-02,1791.2867,1820.5951,1783.4011,1797.4857,399.6118,2614634,0.0000,1.0
2009-09-03,1810.4761,1811.6613,1754.7763,1761.34,391.576,3763132,0.0000,1.0
2009-09-04,1759.152,1818.6809,1759.152,1805.8269,401.4662,4092048,0.0000,1.0
2009-09-07,1815.2622,1830.5318,1800.4484,1823.7858,405.4588,2367844,0.0000,1.0
2009-09-08,1827.9337,1907.6549,1720.8641,1891.7472,420.5677,5707496,0.0000,1.0
2009-09-09,1882.4485,1982.3165,1878.8476,1977.6216,439.6591,7320827,0.0000,1.0
2009-09-10,1988.4242,2010.121,1946.3075,1959.2525,435.5753,4355011,0.0000,1.0
2009-09-11,1973.4737,1978.2142,1924.4286,1951.7316,433.9033,3296461,0.0000,1.0
2009-09-14,1937.6472,1969.0068,1926.2518,1957.2013,435.1193,2864727,0.0000,1.0
2009-09-15,1957.2013,1990.521,1950.592,1987.4672,441.8479,2138405,0.0000,1.0
2009-09-16,2005.7907,2014.6789,1972.1519,1990.521,442.5269,2426662,0.0000,1.0
2009-09-17,1978.0319,2009.6194,1887.2801,1901.9572,422.8376,52289732,0.0000,1.0
2009-09-18,1886.7787,1926.2518,1886.7787,1913.2157,425.3406,3093750,0.0000,1.0
2009-09-22,1914.4009,1950.6833,1903.6437,1911.0733,424.8643,3124314,0.0000,1.0
2009-09-23,1899.8148,1936.5531,1899.8148,1915.6771,425.8878,4924382,0.0000,1.0
2009-09-24,1899.7238,1936.1885,1876.6598,1918.4119,426.4958,2914929,0.0000,1.0
2009-09-25,1900.681,1956.3354,1892.3852,1941.5672,431.6436,4227881,0.0000,1.0
2009-09-29,1959.9817,1984.5956,1951.7772,1974.5676,438.9802,2879353,0.0000,1.0
2009-09-30,1978.3509,2015.4995,1970.1007,2006.6567,446.1141,4407728,0.0000,1.0
2009-10-01,1996.1731,2010.121,1964.5399,1978.6245,439.8821,2275659,0.0000,1.0
2009-10-05,1886.7787,1980.0374,1886.7787,1948.2219,433.1231,2954316,0.0000,1.0
2009-10-06,1950.592,1964.5399,1917.0444,1943.9829,432.1806,3314632,0.0000,1.0
2009-10-07,1914.4009,1964.5399,1898.9945,1913.4891,425.4014,1937778,0.0000,1.0
2009-10-08,1959.9817,2013.7673,1914.4009,1931.9039,429.4953,10027243,0.0000,1.0
2009-10-09,1930.81,1943.9829,1905.2846,1914.4463,425.6142,3691844,0.0000,1.0
2009-10-12,1928.1206,1991.9341,1925.3402,1975.5705,439.2031,6438858,0.0000,1.0
2009-10-14,1987.376,2001.0046,1962.8078,1985.6895,441.4527,2883238,0.0000,1.0
2009-10-15,2004.6512,2025.6184,1973.656,1979.4904,440.0746,3334536,0.0000,1.0
2009-10-16,1991.9341,2025.6184,1960.1186,2020.6956,451.9409,3352893,2.9348,1.0
2009-10-20,2037.515,2042.3011,1984.8235,1990.8402,445.2636,2482565,0.0000,1.0
2009-10-21,1978.1686,2013.7673,1978.1686,1989.5638,444.9781,2422834,0.0000,1.0
2009-10-22,1982.7267,1987.148,1932.6332,1944.9856,435.0079,2276176,0.0000,1.0
2009-10-23,1961.8051,1963.6283,1857.1511,1866.3585,417.4225,6554056,0.0000,1.0
2009-10-26,1859.7037,1882.0383,1827.8881,1837.3234,410.9286,3146055,0.0000,1.0
2009-10-27,1823.2388,1832.0816,1800.5395,1814.3963,405.8008,3608010,0.0000,1.0
2009-10-28,1800.4028,1862.0739,1800.4028,1855.7382,415.0472,3482608,0.0000,1.0
2009-10-29,1822.9655,1883.0867,1814.1227,1826.7487,408.5635,2869468,0.0000,1.0
2009-10-30,1832.4006,1841.4713,1751.768,1760.5651,393.7611,6215080,0.0000,1.0
2009-11-03,1750.2638,1754.8674,1646.3846,1659.7399,371.211,4472087,0.0000,1.0
2009-11-04,1681.9379,1757.0554,1677.3798,1750.9018,391.5999,4205611,0.0000,1.0
2009-11-05,1767.4477,1774.0114,1687.3164,1768.3593,395.5044,3822330,0.0000,1.0
2009-11-06,1786.8197,1799.4912,1768.5417,1783.8114,398.9603,2858763,0.0000,1.0
2009-11-09,1786.5005,1851.499,1786.5005,1845.6192,412.784,3090734,0.0000,1.0
2009-11-10,1855.1912,1914.4009,1829.6202,1871.19,418.5031,5532272,0.0000,1.0
2009-11-11,1887.0523,1936.4164,1855.6469,1921.6482,429.7884,3408307,0.0000,1.0
2009-11-12,1855.4646,1954.512,1855.4646,1914.5832,428.2082,3558523,0.0000,1.0
2009-11-13,1905.0112,1939.835,1900.8177,1929.6248,431.5724,2852351,0.0000,1.0
2009-11-16,1950.9113,1968.004,1943.2991,1957.9306,437.9032,2104041,0.0000,1.0
2009-11-17,1971.8329,1971.8329,1919.8705,1945.1679,435.0487,3536746,0.0000,1.0
2009-11-18,1946.7177,1958.1586,1909.9338,1916.6344,428.667,3420199,0.0000,1.0
2009-11-19,1914.3553,1924.3376,1889.1035,1897.946,424.4873,2513864,0.0000,1.0
2009-11-20,1886.7787,1946.3075,1869.7315,1937.328,433.2953,3042116,0.0000,1.0
2009-11-23,1955.4692,2010.121,1945.8518,2001.4605,447.6389,5079864,0.0000,1.0
2009-11-24,2023.7952,2023.7952,1974.8868,1983.775,443.6834,2831086,0.0000,1.0
2009-11-25,1991.8885,2029.1737,1982.7724,1999.8651,447.2821,5344688,0.0000,1.0
2009-11-26,1002.7814,1011.8976,963.2171,970.51,434.121,2274918,0.0000,2.0
2009-11-27,948.0842,967.2283,921.8752,956.1976,427.7189,3452029,0.0000,1.0
2009-11-30,967.2283,982.7258,961.804,968.8691,433.387,1677771,0.0000,1.0
2009-12-01,975.3872,1002.7814,969.0515,1000.8214,447.6797,1307808,0.0000,1.0
2009-12-02,984.549,1019.1906,984.549,1003.0092,448.6583,1549865,0.0000,1.0
2009-12-03,1007.4762,1021.0138,998.2233,1004.1944,449.1884,1422824,0.0000,1.0
2009-12-04,993.6652,1008.6158,986.4179,992.7992,444.0912,1474164,0.0000,1.0
2009-12-07,989.1983,1001.5052,958.2032,962.3511,430.4714,2260355,0.0000,1.0
2009-12-08,961.7129,988.241,957.2916,984.7769,440.5028,1860279,0.0000,1.0
2009-12-09,975.4328,982.5434,969.0515,977.3016,437.159,1150176,0.0000,1.0
2009-12-10,970.8291,986.0987,968.3222,975.9342,436.5473,1313400,0.0000,1.0
2009-12-11,984.4123,991.842,970.0998,974.4756,435.8949,1651120,0.0000,1.0
2009-12-14,970.8291,987.7397,965.9064,972.1053,434.8346,1456069,0.0000,1.0
2009-12-15,970.8291,983.6373,955.3772,958.4311,428.718,1428083,0.0000,1.0
2009-12-16,959.0693,961.6674,946.3521,954.4199,426.9237,1697889,0.0000,1.0
2009-12-17,952.5968,958.7502,939.0592,942.6601,421.6634,1691274,0.0000,1.0
2009-12-18,957.2916,957.2916,918.9124,921.1459,412.0398,2146691,0.0000,1.0
2009-12-21,916.1319,943.2982,902.5033,926.7067,414.5273,3144715,0.0000,1.0
2009-12-22,931.6751,938.0564,922.1942,928.7579,415.4448,1562957,0.0000,1.0
2009-12-23,937.1448,973.5184,930.9002,971.6952,434.6511,2823715,0.0000,1.0
2009-12-24,975.4328,987.8309,957.2005,980.1732,438.4435,1964498,0.0000,1.0
2009-12-29,989.1071,992.4801,980.082,982.4978,439.4833,1267726,0.0000,1.0
2009-12-30,975.296,987.2838,975.296,979.9453,438.3415,753838,0.0000,1.0
2009-12-31,986.6913,999.1349,981.8142,993.1182,444.2339,1458603,0.0000,1.0
2010-01-04,997.3116,997.3116,931.6751,980.31,438.5046,28467177,0.0000,1.0
2010-01-05,990.0187,996.1266,971.3305,975.0225,436.1395,1598587,0.0000,1.0
2010-01-06,980.0365,997.494,975.4328,992.5713,443.9893,2174049,0.0000,1.0
2010-01-07,989.1071,1016.4557,989.1071,1007.5218,450.6768,3007503,0.0000,1.0
2010-01-08,1011.8976,1016.4557,1000.2745,1004.5591,449.3516,1878996,0.0000,1.0
2010-01-11,1050.6414,1079.9955,971.7863,985.9621,441.0329,4325111,0.0000,1.0
2010-01-12,984.2756,1010.9859,971.7863,987.922,441.9096,2541699,0.0000,1.0
2010-01-13,989.1526,995.4428,975.4328,992.161,443.8058,3359366,0.0000,1.0
2010-01-14,993.6652,1025.0705,991.842,1021.7887,457.0586,3873161,0.0000,1.0
2010-01-15,1025.6174,1034.688,1007.3395,1011.1682,452.3079,1542968,0.0000,1.0
2010-01-18,1002.7814,1017.0938,980.31,1002.3711,448.3729,1193187,0.0000,1.0
2010-01-19,1002.7814,1010.9859,985.5973,989.2894,442.5213,1170689,0.0000,1.0
2010-01-20,989.0615,999.773,976.6179,982.4978,439.4833,1593834,0.0000,1.0
2010-01-21,977.256,982.7258,958.112,960.6646,429.717,1769243,0.0000,1.0
2010-01-22,948.0386,975.4328,938.6945,960.072,429.452,4500672,0.0000,1.0
2010-01-25,952.5968,966.2254,945.3493,949.6339,424.7829,1567057,0.0000,1.0
2010-01-27,937.236,957.0637,930.7635,935.1848,418.3196,2238745,0.0000,1.0
2010-01-28,943.5262,953.554,934.5011,945.714,423.0295,1892580,0.0000,1.0
2010-01-29,934.3643,958.112,928.0286,954.0553,426.7606,1877257,0.0000,1.0
2010-02-01,946.2154,961.7585,943.5717,954.1009,426.781,1071167,0.0000,1.0
2010-02-02,961.7585,965.405,933.5895,935.8685,418.6254,1641689,0.0000,1.0
2010-02-03,939.2871,955.1949,938.968,942.3866,421.5411,1778309,0.0000,1.0
2010-02-04,937.0992,952.6423,925.3849,929.3048,415.6894,1241172,0.0000,1.0
2010-02-05,916.1776,919.5049,890.7433,894.5721,400.1531,4093018,0.0000,1.0
2010-02-08,906.7879,915.8129,889.7406,908.2921,406.2901,2635907,0.0000,1.0
2010-02-09,907.0157,910.6167,897.1703,905.9218,405.2299,1287965,0.0000,1.0
2010-02-10,911.6194,912.5311,895.2103,897.6261,401.5191,1523477,0.0000,1.0
2010-02-11,902.5033,928.0286,901.9107,924.3366,413.467,2488194,0.0000,1.0
2010-02-15,925.3393,936.9625,916.3599,918.411,410.8165,1344950,0.0000,1.0
2010-02-16,916.1319,933.4983,916.1319,927.4816,414.8739,1734928,0.0000,1.0
2010-02-17,932.5866,944.3466,931.6751,940.7913,420.8274,1811607,0.0000,1.0
2010-02-18,944.4378,944.4378,907.0613,909.2493,406.7183,2313368,0.0000,1.0
2010-02-19,903.4149,905.2381,891.7006,897.2615,401.356,1962368,0.0000,1.0
2010-02-22,907.1981,911.6194,886.2764,892.3843,399.1744,1211536,0.0000,1.0
2010-02-23,888.7834,896.5321,885.1825,888.7378,397.5433,1119299,0.0000,1.0
2010-02-24,876.9779,898.8568,876.9779,890.8345,398.4812,1102034,0.0000,1.0
2010-02-25,893.4326,895.2103,876.0663,879.1202,393.2412,1409383,0.0000,1.0
2010-02-26,878.8012,907.0613,878.8012,891.5638,398.8074,2621755,0.0000,1.0
2010-03-02,899.4038,910.7078,893.3871,896.6689,401.091,1380499,0.0000,1.0
2010-03-03,893.3414,933.9997,893.3414,931.6295,416.7293,2900935,0.0000,1.0
2010-03-04,931.903,942.1587,918.9124,924.1542,413.3855,1601993,0.0000,1.0
2010-03-05,929.8519,937.0537,916.8612,920.69,411.8359,1159978,0.0000,1.0
2010-03-08,928.0286,933.4983,914.5366,916.3599,409.899,937606,0.0000,1.0
2010-03-09,920.7356,925.2937,900.7256,902.6856,403.7823,1673691,0.0000,1.0
2010-03-10,906.1498,928.3932,900.8623,918.958,411.0612,2325997,0.0000,1.0
2010-03-11,916.1776,929.7607,916.1776,926.7067,414.5273,1251123,0.0000,1.0
2010-03-12,929.8519,941.3382,925.2937,930.9913,416.4438,1883573,0.0000,1.0
2010-03-15,931.6751,939.8797,924.4733,936.9169,419.0944,1295916,0.0000,1.0
2010-03-16,938.968,975.4328,937.1448,972.5156,435.0181,3051276,0.0000,1.0
2010-03-17,979.9909,987.1927,970.0998,972.2878,434.9162,1891397,0.0000,1.0
2010-03-18,978.1677,983.1815,968.4133,980.0365,438.3823,1128629,0.0000,1.0
2010-03-19,980.9026,998.2233,975.524,993.4828,444.397,1414417,0.0000,1.0
2010-03-22,979.0793,1002.7814,973.7007,978.9881,437.9134,1863100,0.0000,1.0
2010-03-23,984.5946,995.4885,980.9026,992.9815,444.1728,1272658,0.0000,1.0
2010-03-25,991.842,998.4512,983.8653,995.215,445.1718,1000990,0.0000,1.0
2010-03-26,1000.9581,1011.3506,998.2233,1001.8698,448.1486,1561174,0.0000,1.0
2010-03-29,985.0048,1010.9404,958.6135,997.1749,446.0485,1172627,0.0000,1.0
2010-03-30,1000.9581,1007.2483,987.1015,991.7052,443.6019,1343712,0.0000,1.0
2010-03-31,991.842,997.3116,977.7119,979.6719,438.2192,1384575,0.0000,1.0
2010-04-01,984.5946,1001.7786,982.7258,996.9926,445.967,914193,0.0000,1.0
2010-04-05,1002.7814,1027.3951,1001.8698,1025.7086,458.812,1624888,0.0000,1.0
2010-04-06,1039.2462,1039.2462,1019.4184,1022.0621,457.1809,924343,0.0000,1.0
2010-04-07,1028.3067,1067.5064,1023.7943,1029.2184,460.382,1691414,0.0000,1.0
2010-04-08,1007.5674,1038.3345,1003.7841,1006.6558,450.2894,1134488,0.0000,1.0
2010-04-09,1010.0743,1038.6992,1009.1627,1024.6147,458.3227,1534068,0.0000,1.0
